ID, Domain, len, len%, valid_acceptance, invalid_acceptance
1214, transport, 95, 0.02201112140871177, 1.0, 0.5668753865182437
1215, transport, 8, 0.0018535681186283596, 1.0, 0.5668753865182437
1216, transport, 20, 0.004633920296570899, 1.0, 0.5668753865182437
1217, transport, 20, 0.004633920296570899, 1.0, 0.5668753865182437
1218, transport, 8, 0.0018535681186283596, 1.0, 0.5668753865182437
1219, transport, 19, 0.004402224281742354, 1.0, 0.5668753865182437
1220, transport, 20, 0.004633920296570899, 1.0, 0.5668753865182437
1221, transport, 20, 0.004633920296570899, 1.0, 0.5668753865182437
1222, transport, 20, 0.004633920296570899, 1.0, 0.5668753865182437
1223, transport, 20, 0.004633920296570899, 1.0, 0.5668753865182437
1224, transport, 20, 0.004633920296570899, 1.0, 0.5668753865182437
1225, transport, 100, 0.023169601482854494, 1.0, 0.5668753865182437
1226, transport, 73, 0.016913809082483782, 1.0, 0.5668753865182437
1227, transport, 100, 0.023169601482854494, 1.0, 0.5668753865182437
1228, transport, 86, 0.019925857275254866, 1.0, 0.5668753865182437
1229, transport, 91, 0.02108433734939759, 1.0, 0.5668753865182437
1230, transport, 99, 0.02293790546802595, 1.0, 0.5668753865182437
1231, transport, 100, 0.023169601482854494, 1.0, 0.5668753865182437
1232, transport, 75, 0.01737720111214087, 1.0, 0.5668753865182437
1233, transport, 99, 0.02293790546802595, 1.0, 0.5668753865182437
1234, transport, 100, 0.023169601482854494, 1.0, 0.5668753865182437
1235, transport, 176, 0.04077849860982391, 1.0, 0.5668753865182437
1236, transport, 186, 0.04309545875810936, 1.0, 0.5668753865182437
1237, transport, 172, 0.03985171455050973, 1.0, 0.5668753865182437
1238, transport, 176, 0.04077849860982391, 1.0, 0.5668753865182437
1239, transport, 180, 0.04170528266913809, 1.0, 0.5668753865182437
1240, transport, 169, 0.0391566265060241, 1.0, 0.5668753865182437
1241, transport, 151, 0.03498609823911029, 1.0, 0.5668753865182437
1242, transport, 176, 0.04077849860982391, 1.0, 0.5668753865182437
1243, transport, 198, 0.0458758109360519, 1.0, 0.5668753865182437
1244, transport, 181, 0.04193697868396663, 1.0, 0.5668753865182437
1245, transport, 30, 0.006950880444856348, 1.0, 0.5668753865182437
1246, transport, 22, 0.005097312326227989, 1.0, 0.5668753865182437
1247, transport, 30, 0.006950880444856348, 1.0, 0.5668753865182437
1248, transport, 10, 0.0023169601482854493, 1.0, 0.5668753865182437
1249, transport, 30, 0.006950880444856348, 1.0, 0.5668753865182437
1250, transport, 30, 0.006950880444856348, 1.0, 0.5668753865182437
1251, transport, 30, 0.006950880444856348, 1.0, 0.5668753865182437
1252, transport, 30, 0.006950880444856348, 1.0, 0.5668753865182437
1253, transport, 30, 0.006950880444856348, 1.0, 0.5668753865182437
1254, transport, 28, 0.006487488415199258, 1.0, 0.5668753865182437
1255, transport, 126, 0.029193697868396665, 1.0, 0.5668753865182437
1256, transport, 121, 0.028035217794253938, 1.0, 0.5668753865182437
1257, transport, 85, 0.01969416126042632, 1.0, 0.5668753865182437
1258, transport, 114, 0.026413345690454126, 1.0, 0.5668753865182437
1259, transport, 115, 0.02664504170528267, 1.0, 0.5668753865182437
1260, transport, 121, 0.028035217794253938, 1.0, 0.5668753865182437
1261, transport, 104, 0.024096385542168676, 1.0, 0.5668753865182437
1262, transport, 126, 0.029193697868396665, 1.0, 0.5668753865182437
1263, transport, 131, 0.030352177942539388, 1.0, 0.5668753865182437
1264, transport, 102, 0.023632993512511583, 1.0, 0.5668753865182437
1265, transport, 222, 0.05143651529193698, 1.0, 0.5668753865182437
1266, transport, 276, 0.0639481000926784, 1.0, 0.5668753865182437
1267, transport, 238, 0.0551436515291937, 1.0, 0.5668753865182437
1268, transport, 260, 0.060240963855421686, 1.0, 0.5668753865182437
1269, transport, 254, 0.05885078776645042, 1.0, 0.5668753865182437
1270, transport, 277, 0.06417979610750695, 1.0, 0.5668753865182437
1271, transport, 274, 0.06348470806302131, 1.0, 0.5668753865182437
1272, transport, 215, 0.049814643188137164, 1.0, 0.5668753865182437
1273, transport, 245, 0.05676552363299351, 1.0, 0.5668753865182437
1274, transport, 243, 0.05630213160333642, 1.0, 0.5668753865182437
1275, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1276, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1277, transport, 38, 0.008804448563484708, 1.0, 0.5668753865182437
1278, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1279, transport, 12, 0.0027803521779425394, 1.0, 0.5668753865182437
1280, transport, 42, 0.009731232622798888, 1.0, 0.5668753865182437
1281, transport, 48, 0.011121408711770158, 1.0, 0.5668753865182437
1282, transport, 40, 0.009267840593141797, 1.0, 0.5668753865182437
1283, transport, 12, 0.0027803521779425394, 1.0, 0.5668753865182437
1284, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1285, transport, 168, 0.03892493049119555, 1.0, 0.5668753865182437
1286, transport, 168, 0.03892493049119555, 1.0, 0.5668753865182437
1287, transport, 191, 0.044253938832252086, 1.0, 0.5668753865182437
1288, transport, 160, 0.03707136237256719, 1.0, 0.5668753865182437
1289, transport, 169, 0.0391566265060241, 1.0, 0.5668753865182437
1290, transport, 195, 0.045180722891566265, 1.0, 0.5668753865182437
1291, transport, 150, 0.03475440222428174, 1.0, 0.5668753865182437
1292, transport, 216, 0.05004633920296571, 1.0, 0.5668753865182437
1293, transport, 222, 0.05143651529193698, 1.0, 0.5668753865182437
1294, transport, 151, 0.03498609823911029, 1.0, 0.5668753865182437
1295, transport, 370, 0.08572752548656164, 1.0, 0.5668753865182437
1296, transport, 335, 0.07761816496756256, 1.0, 0.5668753865182437
1297, transport, 363, 0.08410565338276181, 1.0, 0.5668753865182437
1298, transport, 346, 0.08016682113067655, 1.0, 0.5668753865182437
1299, transport, 404, 0.09360518999073215, 1.0, 0.5668753865182437
1300, transport, 422, 0.09777571825764597, 1.0, 0.5668753865182437
1301, transport, 350, 0.08109360518999073, 1.0, 0.5668753865182437
1302, transport, 404, 0.09360518999073215, 1.0, 0.5668753865182437
1303, transport, 402, 0.09314179796107507, 1.0, 0.5668753865182437
1304, transport, 346, 0.08016682113067655, 1.0, 0.5668753865182437
1305, transport, 52, 0.012048192771084338, 1.0, 0.5668753865182437
1306, transport, 62, 0.014365152919369786, 1.0, 0.5668753865182437
1307, transport, 63, 0.014596848934198332, 1.0, 0.5668753865182437
1308, transport, 48, 0.011121408711770158, 1.0, 0.5668753865182437
1309, transport, 50, 0.011584800741427247, 1.0, 0.5668753865182437
1310, transport, 40, 0.009267840593141797, 1.0, 0.5668753865182437
1311, transport, 40, 0.009267840593141797, 1.0, 0.5668753865182437
1312, transport, 63, 0.014596848934198332, 1.0, 0.5668753865182437
1313, transport, 79, 0.01830398517145505, 1.0, 0.5668753865182437
1314, transport, 83, 0.019230769230769232, 1.0, 0.5668753865182437
1315, transport, 151, 0.03498609823911029, 1.0, 0.5668753865182437
1316, transport, 246, 0.056997219647822055, 1.0, 0.5668753865182437
1317, transport, 285, 0.06603336422613532, 1.0, 0.5668753865182437
1318, transport, 193, 0.044717330861909176, 1.0, 0.5668753865182437
1319, transport, 238, 0.0551436515291937, 1.0, 0.5668753865182437
1320, transport, 177, 0.041010194624652455, 1.0, 0.5668753865182437
1321, transport, 101, 0.02340129749768304, 1.0, 0.5668753865182437
1322, transport, 186, 0.04309545875810936, 1.0, 0.5668753865182437
1323, transport, 202, 0.04680259499536608, 1.0, 0.5668753865182437
1324, transport, 112, 0.025949953660797033, 1.0, 0.5668753865182437
1325, transport, 351, 0.08132530120481928, 1.0, 0.5668753865182437
1326, transport, 409, 0.09476367006487488, 1.0, 0.5668753865182437
1327, transport, 459, 0.10634847080630214, 1.0, 0.5668753865182437
1328, transport, 364, 0.08433734939759036, 1.0, 0.5668753865182437
1329, transport, 472, 0.10936051899907322, 1.0, 0.5668753865182437
1330, transport, 417, 0.09661723818350325, 1.0, 0.5668753865182437
1331, transport, 427, 0.0989341983317887, 1.0, 0.5668753865182437
1332, transport, 384, 0.08897126969416126, 1.0, 0.5668753865182437
1333, transport, 459, 0.10634847080630214, 1.0, 0.5668753865182437
1334, transport, 461, 0.10681186283595923, 1.0, 0.5668753865182437
